date,SMA,EMA,MACD_Signal,MACD_Hist,MACD,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Upper Band,Real Lower Band,Real Middle Band,Chaikin A/D,OBV,WMA,MOM,WILLR,SlowK,SlowD,4. close,Change_oil,Change_DAX,Change_gold,Change_Nikkei,Change_SP,Change_Shanghai,Change_USD_EUR,Change_USD_GBP,Change_USD_JPY,y
2012-08-10,-1.2680717129693264,-1.2561437311082158,0.15723112885126847,0.8935599324038423,0.4618950614060454,0.5656383805774245,-1.0997115303526837,0.7721627890532923,-0.025129907454436943,0.4943027481001664,-1.2494259043103269,-1.2843487074575282,-1.2680717129693264,-1.237081420312848,-1.2092796193595348,-1.251278323388351,0.6183731395921896,0.9971748002147284,1.0962634237040552,1.180414619594973,-1.204473208547678,-0.24,-0.29,0.16,-0.97,0.22,-0.24,0.11,-0.31,-0.36,1
2012-08-14,-1.2543723766324388,-1.2432573134436855,0.3064375897508677,0.7186160495170729,0.5405677296736543,0.6096620779223195,-1.0067191077290327,0.6971819331881184,-0.3104536676931308,0.946038764988314,-1.2313675735046516,-1.2751993360917298,-1.2543723766324388,-1.229574260791192,-1.212593242007644,-1.2359418731123353,0.6036433885128377,0.8232035303955931,0.8569743944343949,1.148845501560555,-1.1997556612569251,0.38,0.94,-0.63,0.5,-0.01,0.3,0.1,0.03,0.52,1
2012-08-15,-1.249187558366048,-1.2371275389718863,0.36728830817855934,0.6271150442380121,0.5655666945227237,0.6866510733543338,-0.9524747158720664,0.5931123235956894,-0.4531155478124778,0.7954600926922648,-1.2220276145080629,-1.2743327908212116,-1.249187558366048,-1.2232619193765302,-1.18884811105857,-1.2286441562072867,0.4047917489415861,0.937369419854338,0.6996076635621065,1.0064647249363734,-1.193151095049871,1.95,-0.4,0.27,-0.05,0.11,-1.1,0.26,-0.03,0.34,1
2012-08-16,-1.2438600386794805,-1.228589213765972,0.43465968499963065,0.6967941482197068,0.6533593555223077,1.0303673332016912,-0.8454970768458704,0.7773663162348271,-0.5957774279318248,0.946038764988314,-1.2081387165341464,-1.2778899122353475,-1.2438600386794805,-1.2118807306900066,-1.1589114734874515,-1.218856646750978,0.42688637556061404,0.982682283061198,0.5871047147135636,0.7733849066933827,-1.1620152829309016,0.56,0.71,0.77,1.88,0.71,-0.32,-0.53,-0.36,0.43,1
2012-08-17,-1.2361541619899814,-1.2197759194127222,0.5064986161859395,0.7445460159017954,0.7376459888591088,1.1472151743100865,-0.7335155530517911,0.7914684259793634,-0.7384393080511716,0.946038764988314,-1.19356521374708,-1.277319213279136,-1.2361541619899814,-1.1984023970613888,-1.1335607536861276,-1.2084907667786264,0.7951301525444133,1.0540592870195968,1.0800784621123067,0.8534717424748576,-1.1506931694330944,-2.73,0.64,0.01,0.77,0.19,0.13,0.15,0.27,0.28,1
2012-08-20,-1.2269261368186062,-1.2114393461538997,0.5769282967673317,0.7295094443320493,0.7985292702884416,1.186521652391175,-0.6210920907169588,0.7221824014237959,-0.8811011881705186,0.946038764988314,-1.1821253207450109,-1.2704054261615392,-1.2269261368186062,-1.1861267601641003,-1.1111318007606767,-1.1984954424855443,1.030806169814045,1.0542797958246015,1.3322339536545431,1.0805579005482,-1.146919131600492,-0.01,-0.1,0.24,0.09,-0.0,-0.37,-0.11,-0.11,-0.18,0
2012-08-21,-1.217174873106586,-1.2049848072217269,0.6337976358636496,0.5845421474993853,0.8009890449779116,0.9426182170133603,-0.4875268588357711,0.6594888189517452,-1.0237630682898655,0.946038764988314,-1.1780147043638565,-1.2548323780209425,-1.217174873106586,-1.1944252260173287,-1.1354562169187858,-1.1904611690676947,1.1118198007504807,0.6754388839404613,0.930548047176166,1.2038417222803846,-1.1582412450982993,0.83,0.79,1.22,-0.16,-0.35,0.54,-0.99,-0.42,-0.18,1
2012-08-22,-1.2060441623328648,-1.1981475203767131,0.6821194922700059,0.4931991447236842,0.8142724455594418,1.0611783976671658,-0.3720953632074249,0.5987651231833125,-1.1664249484092124,0.7954600926922648,-1.17898060118601,-1.2311931159164378,-1.2060441623328648,-1.186756011063856,-1.112910139909993,-1.1823591423194992,1.3254011914010844,0.7791323013830666,0.5170164565783607,1.0017249685679068,-1.1478626410586428,0.24,-1.01,-0.15,-0.27,0.02,-0.5,-0.42,-0.62,-0.88,0
2012-08-22,-1.2060441623328648,-1.1981475203767131,0.6821194922700059,0.4931991447236842,0.8142724455594418,1.0611783976671658,-0.3720953632074249,0.5987651231833125,-1.1664249484092124,0.7954600926922648,-1.17898060118601,-1.2311931159164378,-1.2060441623328648,-1.186756011063856,-1.112910139909993,-1.1823591423194992,1.3254011914010844,0.7791323013830666,0.5170164565783607,1.0017249685679068,-1.1478626410586428,0.24,-1.01,-0.15,-0.27,0.02,-0.5,-0.42,-0.62,-0.88,0
2012-08-22,-1.2060441623328648,-1.1981475203767131,0.6821194922700059,0.4931991447236842,0.8142724455594418,1.0611783976671658,-0.3720953632074249,0.5987651231833125,-1.1664249484092124,0.7954600926922648,-1.17898060118601,-1.2311931159164378,-1.2060441623328648,-1.186756011063856,-1.112910139909993,-1.1823591423194992,1.3254011914010844,0.7791323013830666,0.5170164565783607,1.0017249685679068,-1.1478626410586428,0.24,-1.01,-0.15,-0.27,0.02,-0.5,-0.42,-0.62,-0.88,0
2012-08-22,-1.2060441623328648,-1.1981475203767131,0.6821194922700059,0.4931991447236842,0.8142724455594418,1.0611783976671658,-0.3720953632074249,0.5987651231833125,-1.1664249484092124,0.7954600926922648,-1.17898060118601,-1.2311931159164378,-1.2060441623328648,-1.186756011063856,-1.112910139909993,-1.1823591423194992,1.3254011914010844,0.7791323013830666,0.5170164565783607,1.0017249685679068,-1.1478626410586428,0.24,-1.01,-0.15,-0.27,0.02,-0.5,-0.42,-0.62,-0.88,0
2012-08-23,-1.1976247785424865,-1.1938655995099945,0.7086094616827086,0.2598206693443296,0.7571050596459462,0.6366728533321738,-0.2741988483896096,0.4253478425097407,-1.1664249484092124,0.6448814203962155,-1.1815420109301242,-1.2114149481232404,-1.1976247785424865,-1.1928776787539082,-1.1342931655001651,-1.1772123564213657,0.9056032856395532,0.3991481361560566,-0.5678572495022154,0.31966817559446026,-1.1676763396798049,0.09,-0.97,1.97,0.51,-0.81,0.25,-0.3,0.11,-0.13,1
2012-08-24,-1.1913934831948052,-1.1885407381862447,0.7254087800825798,0.15627636214250668,0.7364824567914422,0.8222573179988978,-0.18119216968399884,0.4473369713748799,-1.1664249484092124,0.4943027481001664,-1.1765322497302806,-1.2039327839302505,-1.1913934831948052,-1.1852679199233498,-1.1134373528022918,-1.1714193517842233,0.5668190108144577,0.6351400517150895,-0.6756716051606305,-0.2569018702649076,-1.1525801883493958,-1.23,0.31,0.01,-1.17,0.65,-0.99,0.4,0.33,0.24,1
2012-08-27,-1.1846865164465374,-1.1832695758234018,0.7348399187462542,0.07750333630076718,0.7176468169798531,0.8797366899651426,-0.07742214909875321,0.5614026584932081,-0.7384393080511716,0.3437240758041172,-1.1729336165477238,-1.1940208682056022,-1.1846865164465374,-1.1891680524062145,-1.092059426281711,-1.1657665035461289,0.6404677662112176,0.7216812765714942,-0.7420183038295391,-0.7088422376454894,-1.1478626410586428,-1.17,1.1,0.16,0.16,-0.05,-1.74,0.13,0.11,0.1,0
2012-08-28,-1.1780271168383285,-1.178500365449737,0.7360980608946998,-0.0098544922235243,0.6881171755383845,0.8797366899651426,0.0047784194813435,0.4459480564728978,-0.8811011881705186,0.19314540350806794,-1.1712455844153675,-1.1822258103920131,-1.1780271168383285,-1.1871027327868129,-1.092059426281711,-1.1607507643555672,0.6331028906715417,0.7216812765714942,0.03210802097521831,-0.4934800801131957,-1.1478626410586428,0.29,-0.64,-0.35,-0.57,-0.08,0.85,-0.54,-0.19,-0.3,1
2012-08-29,-1.1709396129695917,-1.174094765593272,0.7296299619644404,-0.09243713397960693,0.6530044319472902,0.8922533396744954,0.08287323645702377,0.3717517927514125,-1.0237630682898655,0.04256673121201871,-1.1731988507321178,-1.165786700706069,-1.1709396129695917,-1.1830040788914131,-1.0722364069519867,-1.1562772415930072,0.6993867705286255,0.7389895215427751,0.353233960355674,-0.12414271547512692,-1.146919131600492,-0.04,0.11,-0.4,0.4,0.08,-0.96,0.28,-0.06,0.24,0
2012-08-29,-1.1709396129695917,-1.174094765593272,0.7296299619644404,-0.09243713397960693,0.6530044319472902,0.8922533396744954,0.08287323645702377,0.3717517927514125,-1.0237630682898655,0.04256673121201871,-1.1731988507321178,-1.165786700706069,-1.1709396129695917,-1.1830040788914131,-1.0722364069519867,-1.1562772415930072,0.6993867705286255,0.7389895215427751,0.353233960355674,-0.12414271547512692,-1.146919131600492,-0.04,0.11,-0.4,0.4,0.08,-0.96,0.28,-0.06,0.24,0
2012-08-29,-1.1709396129695917,-1.174094765593272,0.7296299619644404,-0.09243713397960693,0.6530044319472902,0.8922533396744954,0.08287323645702377,0.3717517927514125,-1.0237630682898655,0.04256673121201871,-1.1731988507321178,-1.165786700706069,-1.1709396129695917,-1.1830040788914131,-1.0722364069519867,-1.1562772415930072,0.6993867705286255,0.7389895215427751,0.353233960355674,-0.12414271547512692,-1.146919131600492,-0.04,0.11,-0.4,0.4,0.08,-0.96,0.28,-0.06,0.24,0
2012-08-29,-1.1709396129695917,-1.174094765593272,0.7296299619644404,-0.09243713397960693,0.6530044319472902,0.8922533396744954,0.08287323645702377,0.3717517927514125,-1.0237630682898655,0.04256673121201871,-1.1731988507321178,-1.165786700706069,-1.1709396129695917,-1.1830040788914131,-1.0722364069519867,-1.1562772415930072,0.6993867705286255,0.7389895215427751,0.353233960355674,-0.12414271547512692,-1.146919131600492,-0.04,0.11,-0.4,0.4,0.08,-0.96,0.28,-0.06,0.24,0
2012-08-30,-1.1648510190420862,-1.1728290315750352,0.6998911607376053,-0.34119451968598713,0.5375956305193758,0.239365889389436,0.09081387410862143,-0.0924045131103673,-1.1664249484092124,-0.1080119410840305,-1.1846591894527303,-1.1415273996779565,-1.1648510190420862,-1.1924438489080142,-1.0910355949146615,-1.1551882538912663,0.5447243841954298,-0.07856213900582001,-0.3526632421897677,0.015617402204585068,-1.1752244153450098,0.1,-1.64,-0.38,-0.95,-0.78,-0.03,0.18,0.28,-0.1,1
2012-08-31,-1.160284573596457,-1.1700517289338463,0.6635758566878249,-0.41146174409685454,0.4787709058251456,0.4887377639606577,0.12330348489496246,0.025539300889621683,-1.1664249484092124,-0.2585906133800797,-1.187895774706009,-1.1288859195609444,-1.160284573596457,-1.1882223485601733,-1.0694841455107127,-1.153050892528945,0.30904836692579823,0.1987124172932203,-0.6272913782442885,-0.2210820183444838,-1.1582412450982993,1.7,1.09,1.88,-1.6,0.51,-0.25,-0.58,-0.52,-0.29,0
2012-08-31,-1.160284573596457,-1.1700517289338463,0.6635758566878249,-0.41146174409685454,0.4787709058251456,0.4887377639606577,0.12330348489496246,0.025539300889621683,-1.1664249484092124,-0.2585906133800797,-1.187895774706009,-1.1288859195609444,-1.160284573596457,-1.1882223485601733,-1.0694841455107127,-1.153050892528945,0.30904836692579823,0.1987124172932203,-0.6272913782442885,-0.2210820183444838,-1.1582412450982993,1.7,1.09,1.88,-1.6,0.51,-0.25,-0.58,-0.52,-0.29,0
2012-08-31,-1.160284573596457,-1.1700517289338463,0.6635758566878249,-0.41146174409685454,0.4787709058251456,0.4887377639606577,0.12330348489496246,0.025539300889621683,-1.1664249484092124,-0.2585906133800797,-1.187895774706009,-1.1288859195609444,-1.160284573596457,-1.1882223485601733,-1.0694841455107127,-1.153050892528945,0.30904836692579823,0.1987124172932203,-0.6272913782442885,-0.2210820183444838,-1.1582412450982993,1.7,1.09,1.88,-1.6,0.51,-0.25,-0.58,-0.52,-0.29,0
2012-08-31,-1.160284573596457,-1.1700517289338463,0.6635758566878249,-0.41146174409685454,0.4787709058251456,0.4887377639606577,0.12330348489496246,0.025539300889621683,-1.1664249484092124,-0.2585906133800797,-1.187895774706009,-1.1288859195609444,-1.160284573596457,-1.1882223485601733,-1.0694841455107127,-1.153050892528945,0.30904836692579823,0.1987124172932203,-0.6272913782442885,-0.2210820183444838,-1.1582412450982993,1.7,1.09,1.88,-1.6,0.51,-0.25,-0.58,-0.52,-0.29,0
2012-08-31,-1.160284573596457,-1.1700517289338463,0.6635758566878249,-0.41146174409685454,0.4787709058251456,0.4887377639606577,0.12330348489496246,0.025539300889621683,-1.1664249484092124,-0.2585906133800797,-1.187895774706009,-1.1288859195609444,-1.160284573596457,-1.1882223485601733,-1.0694841455107127,-1.153050892528945,0.30904836692579823,0.1987124172932203,-0.6272913782442885,-0.2210820183444838,-1.1582412450982993,1.7,1.09,1.88,-1.6,0.51,-0.25,-0.58,-0.52,-0.29,0
2012-08-31,-1.160284573596457,-1.1700517289338463,0.6635758566878249,-0.41146174409685454,0.4787709058251456,0.4887377639606577,0.12330348489496246,0.025539300889621683,-1.1664249484092124,-0.2585906133800797,-1.187895774706009,-1.1288859195609444,-1.160284573596457,-1.1882223485601733,-1.0694841455107127,-1.153050892528945,0.30904836692579823,0.1987124172932203,-0.6272913782442885,-0.2210820183444838,-1.1582412450982993,1.7,1.09,1.88,-1.6,0.51,-0.25,-0.58,-0.52,-0.29,0
2012-08-31,-1.160284573596457,-1.1700517289338463,0.6635758566878249,-0.41146174409685454,0.4787709058251456,0.4887377639606577,0.12330348489496246,0.025539300889621683,-1.1664249484092124,-0.2585906133800797,-1.187895774706009,-1.1288859195609444,-1.160284573596457,-1.1882223485601733,-1.0694841455107127,-1.153050892528945,0.30904836692579823,0.1987124172932203,-0.6272913782442885,-0.2210820183444838,-1.1582412450982993,1.7,1.09,1.88,-1.6,0.51,-0.25,-0.58,-0.52,-0.29,0
2012-08-31,-1.160284573596457,-1.1700517289338463,0.6635758566878249,-0.41146174409685454,0.4787709058251456,0.4887377639606577,0.12330348489496246,0.025539300889621683,-1.1664249484092124,-0.2585906133800797,-1.187895774706009,-1.1288859195609444,-1.160284573596457,-1.1882223485601733,-1.0694841455107127,-1.153050892528945,0.30904836692579823,0.1987124172932203,-0.6272913782442885,-0.2210820183444838,-1.1582412450982993,1.7,1.09,1.88,-1.6,0.51,-0.25,-0.58,-0.52,-0.29,0
2012-08-31,-1.160284573596457,-1.1700517289338463,0.6635758566878249,-0.41146174409685454,0.4787709058251456,0.4887377639606577,0.12330348489496246,0.025539300889621683,-1.1664249484092124,-0.2585906133800797,-1.187895774706009,-1.1288859195609444,-1.160284573596457,-1.1882223485601733,-1.0694841455107127,-1.153050892528945,0.30904836692579823,0.1987124172932203,-0.6272913782442885,-0.2210820183444838,-1.1582412450982993,1.7,1.09,1.88,-1.6,0.51,-0.25,-0.58,-0.52,-0.29,0
2012-09-04,-1.1565743366718833,-1.1675388270274736,0.6221458598831369,-0.46612183234251,0.4206313379452973,0.4887377639606577,0.14423141321192068,-0.07777280366884118,-1.1664249484092124,-0.4091692856761289,-1.1901227709166848,-1.1190320508567615,-1.1565743366718833,-1.1808103554036633,-1.0694841455107127,-1.1513473802231209,0.17648060721163047,0.026603598765585088,-0.8494290057695989,-0.6527885580533304,-1.1582412450982993,-1.38,-1.17,0.49,-0.1,-0.12,-0.75,0.19,0.08,0.2,0
2012-09-04,-1.1565743366718833,-1.1675388270274736,0.6221458598831369,-0.46612183234251,0.4206313379452973,0.4887377639606577,0.14423141321192068,-0.07777280366884118,-1.1664249484092124,-0.4091692856761289,-1.1901227709166848,-1.1190320508567615,-1.1565743366718833,-1.1808103554036633,-1.0694841455107127,-1.1513473802231209,0.17648060721163047,0.026603598765585088,-0.8494290057695989,-0.6527885580533304,-1.1582412450982993,-1.38,-1.17,0.49,-0.1,-0.12,-0.75,0.19,0.08,0.2,0
2012-09-04,-1.1565743366718833,-1.1675388270274736,0.6221458598831369,-0.46612183234251,0.4206313379452973,0.4887377639606577,0.14423141321192068,-0.07777280366884118,-1.1664249484092124,-0.4091692856761289,-1.1901227709166848,-1.1190320508567615,-1.1565743366718833,-1.1808103554036633,-1.0694841455107127,-1.1513473802231209,0.17648060721163047,0.026603598765585088,-0.8494290057695989,-0.6527885580533304,-1.1582412450982993,-1.38,-1.17,0.49,-0.1,-0.12,-0.75,0.19,0.08,0.2,0
2012-09-04,-1.1565743366718833,-1.1675388270274736,0.6221458598831369,-0.46612183234251,0.4206313379452973,0.4887377639606577,0.14423141321192068,-0.07777280366884118,-1.1664249484092124,-0.4091692856761289,-1.1901227709166848,-1.1190320508567615,-1.1565743366718833,-1.1808103554036633,-1.0694841455107127,-1.1513473802231209,0.17648060721163047,0.026603598765585088,-0.8494290057695989,-0.6527885580533304,-1.1582412450982993,-1.38,-1.17,0.49,-0.1,-0.12,-0.75,0.19,0.08,0.2,0
2012-09-05,-1.1541959796689516,-1.1657186798011585,0.5742609040139692,-0.5351250367264987,0.35138111902141816,0.3774135988051977,0.16411864754581482,-0.009706633089056123,-1.1664249484092124,-0.5597479579721781,-1.1908273546511514,-1.1134646643788657,-1.1541959796689516,-1.1865420045110662,-1.092584939484146,-1.1504480828678234,-0.02973590789929714,-0.17835424682142145,-0.29280993458632554,-0.6313050062597505,-1.162958792389052,-0.95,0.46,-0.12,-1.09,-0.11,-0.29,-0.3,-0.19,-0.04,1
2012-09-06,-1.1486781914221498,-1.1583592562511642,0.5551653940690238,-0.2274063835163337,0.44163046841851583,1.1736404400689306,0.2779249498307461,1.2769852529530654,-0.8811011881705186,0.946038764988314,-1.181327937721812,-1.1120861443878405,-1.1486781914221498,-1.1681502975349594,-1.062934622396448,-1.1440812625603762,0.456345877719318,1.0678495684402665,0.3127832002335625,-0.2938544152857323,-1.1035176965255653,0.35,2.91,0.7,0.01,2.04,0.7,-0.24,-0.17,0.6,0
2012-09-07,-1.1436836417159932,-1.15215407472788,0.5498437484280789,-0.08017438413551174,0.4884001367299725,1.063829762124575,0.3860288193317652,1.4709551116382134,-1.0237630682898655,0.946038764988314,-1.1747749448894345,-1.108718546495525,-1.1436836417159932,-1.164300334515575,-1.089830514801227,-1.1386905077374272,0.3753322467828821,0.9321518422836148,0.7605710188910261,0.28406984667891155,-1.1082352438163179,0.67,0.66,2.05,2.2,0.4,3.7,-1.44,-0.46,-0.75,0
2012-09-07,-1.1436836417159932,-1.15215407472788,0.5498437484280789,-0.08017438413551174,0.4884001367299725,1.063829762124575,0.3860288193317652,1.4709551116382134,-1.0237630682898655,0.946038764988314,-1.1747749448894345,-1.108718546495525,-1.1436836417159932,-1.164300334515575,-1.089830514801227,-1.1386905077374272,0.3753322467828821,0.9321518422836148,0.7605710188910261,0.28406984667891155,-1.1082352438163179,0.67,0.66,2.05,2.2,0.4,3.7,-1.44,-0.46,-0.75,0
2012-09-07,-1.1436836417159932,-1.15215407472788,0.5498437484280789,-0.08017438413551174,0.4884001367299725,1.063829762124575,0.3860288193317652,1.4709551116382134,-1.0237630682898655,0.946038764988314,-1.1747749448894345,-1.108718546495525,-1.1436836417159932,-1.164300334515575,-1.089830514801227,-1.1386905077374272,0.3753322467828821,0.9321518422836148,0.7605710188910261,0.28406984667891155,-1.1082352438163179,0.67,0.66,2.05,2.2,0.4,3.7,-1.44,-0.46,-0.75,0
2012-09-07,-1.1436836417159932,-1.15215407472788,0.5498437484280789,-0.08017438413551174,0.4884001367299725,1.063829762124575,0.3860288193317652,1.4709551116382134,-1.0237630682898655,0.946038764988314,-1.1747749448894345,-1.108718546495525,-1.1436836417159932,-1.164300334515575,-1.089830514801227,-1.1386905077374272,0.3753322467828821,0.9321518422836148,0.7605710188910261,0.28406984667891155,-1.1082352438163179,0.67,0.66,2.05,2.2,0.4,3.7,-1.44,-0.46,-0.75,0
2012-09-10,-1.1405917776121821,-1.1498949099328806,0.5314085167385841,-0.22036649419996698,0.4217886974290505,0.30829031793016465,0.3891223891170376,0.6020678824929351,-1.1664249484092124,0.7954600926922648,-1.1756050970779697,-1.1015698624351102,-1.1405917776121821,-1.1785606352122158,-1.1141727004442759,-1.1371179472465558,0.08073722519584266,-0.10003969661326402,0.7756148824712698,0.6675930429876825,-1.1431450937678898,0.49,-0.01,-0.51,-0.03,-0.61,0.34,0.5,0.1,0.01,0
2012-09-11,-1.1379280177688982,-1.1481229394339036,0.5015481717532828,-0.3424497617960126,0.35081015500943324,0.25097665624250626,0.37067501906108097,0.15358473873960135,-1.1664249484092124,0.6448814203962155,-1.1769381765988989,-1.094770718182933,-1.1379280177688982,-1.186162345877401,-1.1386830008665811,-1.1361102825197542,0.01445334533875878,-0.33270023299515106,-0.06814170874978734,0.5308590131481558,-1.1459756221423416,0.51,1.34,0.18,-0.7,0.31,-0.67,-0.75,-0.51,-0.65,1
2012-09-12,-1.1348837208051454,-1.1458850066748654,0.4672366972349695,-0.3900436269747413,0.3018430468248237,0.3467461499145004,0.3377577258159465,0.10406856812845397,-1.1664249484092124,0.4943027481001664,-1.1789585683568944,-1.0864853767167664,-1.1348837208051454,-1.1794166912659014,-1.1125828723525812,-1.1347230473148269,0.07337234965616668,-0.1598925711778091,-0.8867941437177436,-0.060482019489132184,-1.1393710559352874,0.49,0.46,-0.07,1.73,0.21,0.28,-0.37,-0.21,0.1,1
2012-09-13,-1.1303172753595163,-1.140323736627836,0.4499249240696739,-0.20834952602776494,0.3494583591324095,0.8361880287522002,0.3916457156239185,1.3537930876671145,-1.1664249484092124,0.946038764988314,-1.1741498100430066,-1.0821809966591691,-1.1303172753595163,-1.169379529082789,-1.0836873720816709,-1.1301004482469827,0.30904836692579823,0.6909118171654735,-0.4673668800604979,-0.5066627887429525,-1.1025741870674146,0.81,-0.45,2.22,0.39,1.63,-0.76,-0.66,-0.26,-0.46,1
2012-09-14,-1.126178934174415,-1.1331159840791245,0.4543432039382361,0.023922931828070714,0.4352757932797213,1.0996784190591256,0.4809173008560667,1.9431637613937307,-1.1664249484092124,0.946038764988314,-1.1613549914097838,-1.0870229888713128,-1.126178934174415,-1.1649897077505011,-1.053020022386379,-1.1237426427383914,0.24276448706871434,0.7874811039848545,0.2326424119970104,-0.3986933121025339,-1.0799299600718006,-0.21,1.39,0.04,1.83,0.4,0.64,-1.09,-0.42,1.16,1
2012-09-18,-1.1190914303056785,-1.120430937517992,0.490602663558451,0.19419696294887112,0.5292101752730893,1.1216847440556192,0.6479843253427395,1.1041452079280645,0.2601938527842569,0.6448814203962155,-1.1415658698457571,-1.0931147334340818,-1.1190914303056785,-1.1456809553194596,-1.0036889963657352,-1.1118855252501068,0.13965622951325055,0.8435547968759369,1.0945440141152911,0.8382242722524881,-1.0780429411554997,-1.55,-0.76,0.04,-0.39,-0.13,-0.91,0.56,0.06,0.15,1
2012-09-19,-1.1147152534202835,-1.1143015438898871,0.5138339462576862,0.2249898952703356,0.5618631441747134,1.2025624073584995,0.7465366199307049,0.9893930026840086,0.11753197266491,0.946038764988314,-1.132333180851938,-1.093781693699232,-1.1147152534202835,-1.1397675712146402,-0.9750890876138658,-1.1057807983578043,0.2795888647670943,0.8808648866827083,1.1236575385516718,1.158065874178578,-1.0714383749484453,-3.43,0.59,0.03,1.19,0.12,0.4,-0.03,0.1,-0.56,0
2012-09-19,-1.1147152534202835,-1.1143015438898871,0.5138339462576862,0.2249898952703356,0.5618631441747134,1.2025624073584995,0.7465366199307049,0.9893930026840086,0.11753197266491,0.946038764988314,-1.132333180851938,-1.093781693699232,-1.1147152534202835,-1.1397675712146402,-0.9750890876138658,-1.1057807983578043,0.2795888647670943,0.8808648866827083,1.1236575385516718,1.158065874178578,-1.0714383749484453,-3.43,0.59,0.03,1.19,0.12,0.4,-0.03,0.1,-0.56,0
2012-09-19,-1.1147152534202835,-1.1143015438898871,0.5138339462576862,0.2249898952703356,0.5618631441747134,1.2025624073584995,0.7465366199307049,0.9893930026840086,0.11753197266491,0.946038764988314,-1.132333180851938,-1.093781693699232,-1.1147152534202835,-1.1397675712146402,-0.9750890876138658,-1.1057807983578043,0.2795888647670943,0.8808648866827083,1.1236575385516718,1.158065874178578,-1.0714383749484453,-3.43,0.59,0.03,1.19,0.12,0.4,-0.03,0.1,-0.56,0
2012-09-19,-1.1147152534202835,-1.1143015438898871,0.5138339462576862,0.2249898952703356,0.5618631441747134,1.2025624073584995,0.7465366199307049,0.9893930026840086,0.11753197266491,0.946038764988314,-1.132333180851938,-1.093781693699232,-1.1147152534202835,-1.1397675712146402,-0.9750890876138658,-1.1057807983578043,0.2795888647670943,0.8808648866827083,1.1236575385516718,1.158065874178578,-1.0714383749484453,-3.43,0.59,0.03,1.19,0.12,0.4,-0.03,0.1,-0.56,0
2012-09-20,-1.1109574493556515,-1.1089372652437708,0.5340463447939411,0.1927573845849258,0.5695233208111813,1.1536999698788328,0.8151653984850904,0.6962983329882024,-0.025129907454436943,0.7954600926922648,-1.1246418563017448,-1.0941090788946584,-1.1109574493556515,-1.1257307393415028,-1.0030432687347512,-1.1002724715792565,0.18384548275130647,0.8274406918948346,0.8891657784732352,1.1193077076840514,-1.073325393864747,1.7,-0.02,-0.07,-1.57,-0.05,-2.08,0.61,0.06,-0.17,0
2012-09-20,-1.1109574493556515,-1.1089372652437708,0.5340463447939411,0.1927573845849258,0.5695233208111813,1.1536999698788328,0.8151653984850904,0.6962983329882024,-0.025129907454436943,0.7954600926922648,-1.1246418563017448,-1.0941090788946584,-1.1109574493556515,-1.1257307393415028,-1.0030432687347512,-1.1002724715792565,0.18384548275130647,0.8274406918948346,0.8891657784732352,1.1193077076840514,-1.073325393864747,1.7,-0.02,-0.07,-1.57,-0.05,-2.08,0.61,0.06,-0.17,0
2012-09-20,-1.1109574493556515,-1.1089372652437708,0.5340463447939411,0.1927573845849258,0.5695233208111813,1.1536999698788328,0.8151653984850904,0.6962983329882024,-0.025129907454436943,0.7954600926922648,-1.1246418563017448,-1.0941090788946584,-1.1109574493556515,-1.1257307393415028,-1.0030432687347512,-1.1002724715792565,0.18384548275130647,0.8274406918948346,0.8891657784732352,1.1193077076840514,-1.073325393864747,1.7,-0.02,-0.07,-1.57,-0.05,-2.08,0.61,0.06,-0.17,0
2012-09-20,-1.1109574493556515,-1.1089372652437708,0.5340463447939411,0.1927573845849258,0.5695233208111813,1.1536999698788328,0.8151653984850904,0.6962983329882024,-0.025129907454436943,0.7954600926922648,-1.1246418563017448,-1.0941090788946584,-1.1109574493556515,-1.1257307393415028,-1.0030432687347512,-1.1002724715792565,0.18384548275130647,0.8274406918948346,0.8891657784732352,1.1193077076840514,-1.073325393864747,1.7,-0.02,-0.07,-1.57,-0.05,-2.08,0.61,0.06,-0.17,0
2012-09-21,-1.106200735349788,-1.1040838884136503,0.5487104350045444,0.13342744457330144,0.562437194478655,1.1536999698788328,0.9049644587497504,0.7383113742061943,-0.16779178757378388,0.946038764988314,-1.1188460085715963,-1.0904406039462629,-1.106200735349788,-1.144562960824802,-1.0030432687347512,-1.095121225728004,0.3385078690845021,0.6627816785331995,0.41273018966980185,0.8745624044107336,-1.073325393864747,1.26,0.84,0.44,0.25,-0.01,0.09,-0.08,-0.11,-0.1,0
2012-09-25,-1.102014827024628,-1.1023651408209616,0.5121914630351725,-0.3959511650170292,0.3419987914731253,-0.15368784406954086,0.8076952115381654,-0.1832266579719207,-0.4531155478124778,0.6448814203962155,-1.1159408493495035,-1.0849375529160497,-1.102014827024628,-1.1580024049246311,-1.0599107196114863,-1.0927986339723579,-0.23595242301022476,-0.7802720431776354,-1.3625505075143292,-0.49864198409472704,-1.1271054329793302,0.58,0.16,0.1,0.25,-1.05,-0.19,0.25,0.23,-0.08,0
