date,SMA,EMA,MACD_Signal,MACD_Hist,MACD,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Upper Band,Real Lower Band,Real Middle Band,Chaikin A/D,OBV,WMA,MOM,WILLR,SlowK,SlowD,4. close
2014-08-14,-0.04155300655739657,-0.05619389152009577,-0.16461674356675715,-0.10302330170471699,-0.19088655035033633,0.391576303948524,-0.2126695986511947,0.2691645018875952,0.9735032533809916,-1.3126413194524242,-0.0683951238258867,-0.013637706132392829,-0.04155300655739657,-0.07242134639896024,-0.039141112075950515,-0.05953994429346493,0.2722239892274183,0.4248391081606647,1.1979802794438523,0.95889161471954,-0.0288604236920493
2014-08-15,-0.039269783834581955,-0.04949942106047052,-0.14079088194097186,0.2313802187395563,-0.05092321011511378,0.5827175866239009,-0.2754676396840297,0.4620377996481119,0.8308413732616448,-1.4632199917484736,-0.06252066744270784,-0.01508143227640788,-0.039269783834581955,-0.061923212855667785,-0.011336349145819196,-0.0542169428008611,-0.044465658978649104,0.8461228763434515,1.3635248793985906,1.2861772255453119,-0.010933743987188192
2014-08-18,-0.035131442649480704,-0.040450098827635575,-0.08237103868260076,0.6011236324353164,0.13396728213343032,0.8924963814164247,-0.2920617190852148,0.881950580911985,0.6881794931422978,0.9460387649883141,-0.05049036930790154,-0.019131179404229145,-0.035131442649480704,-0.048450072155191155,0.01293985762706229,-0.04612848569725899,0.24276448706871434,1.0486822646206395,1.3661952039969412,1.4137744763535616,0.020202068131781103
2014-08-19,-0.03142120572490701,-0.03053987942367864,0.0034322848615204907,0.8937881582420287,0.3174782018773405,1.0590573061012387,-0.2756957369953864,1.0136602508806436,0.5455176130229509,0.9460387649883141,-0.0375143399911491,-0.02503165903456355,-0.03142120572490701,-0.036846516421576984,0.03699139630340142,-0.036715991873337635,0.17648060721163047,1.0334094855417084,1.3448093194956139,1.4664802327965654,0.03812874783664221
2014-08-20,-0.02880501302168203,-0.021482749895109343,0.10102863794329094,1.0198741559231905,0.4535034335758454,1.0678730929221227,-0.2522444821715465,0.9574218068669644,0.4028557329036039,0.9460387649883141,-0.02802071134742462,-0.02954858793209927,-0.02880501302168203,-0.03396677516636457,0.06020436980784551,-0.027565686357181037,0.007088469799082795,0.967083829439491,1.3724246676311753,1.469673507810241,0.0390722572947928
2014-08-21,-0.025760716057929494,-0.012744100905955966,0.20243226713484838,1.0605685784552057,0.5630822294976,1.1225906269119008,-0.22669758329961937,0.8940781337615717,0.26019385278425694,0.9460387649883141,-0.0176636011931552,-0.03408960634312813,-0.025760716057929494,-0.024532990023743446,0.08217255226294627,-0.018121593290956167,0.07337234965616667,1.0345900557592713,1.3556730383194282,1.4658992573686842,0.04473331404369631
2014-08-22,-0.021574807732769437,-0.004293750593440593,0.3022065529696722,1.0431444135013554,0.650695885563697,1.178490227555607,-0.1826320339619364,0.8207869531201271,0.11753197266491,0.9460387649883141,-0.0054118544538497146,-0.03827208765774723,-0.021574807732769437,-0.02153940675451852,0.10244228099232928,-0.008424516501060702,0.25012936260839036,0.9422036513486688,1.198609047735906,1.4134192036098934,0.05039437079259981
2014-08-25,-0.016818093726905837,0.004621419448052855,0.4009920639045427,1.0325845795268054,0.7397971343529114,1.308837932692977,-0.11066733222896234,0.8382254475518726,-0.025129907454436946,0.9460387649883141,0.008331589504126704,-0.04283942071805385,-0.016818093726905837,-0.02469914426698916,0.12383704989428788,0.0021402584018283505,0.33850786908450214,0.8801830056087712,0.9774805545064839,1.2716486601689532,0.063603503206708
2014-08-26,-0.011443006900279879,0.013140797680172456,0.49430482074199716,0.9740622078656869,0.8068869489071179,1.3554467103838452,-0.042295163149852814,0.7116221647850538,-0.16779178757378388,0.7954600926922648,0.02216475188913691,-0.04624204031271696,-0.011443006900279879,-0.020674692697827526,0.14654521550918323,0.01270493841209768,0.43425125110029,0.9523606261514942,0.7882562301701486,1.067968706384336,0.06832105049746093
2014-08-28,0.0014001209155518472,0.027360739540537506,0.6431236556010831,0.6802126632837756,0.8433885238787162,1.2113119100679492,0.06118973579619685,0.4411022659473544,-0.45311554781247776,0.4943027481001664,0.04413848447562551,-0.04289146954640486,0.0014001209155518472,-0.01317805680176751,0.14777965390208345,0.031922971290038425,0.8761437834808492,0.8657481599888573,0.6084013296425621,0.7783587251047367,0.06265999374855742
2014-08-29,0.011056250347455046,0.034711974951102884,0.7007846716106528,0.5929952814291374,0.866893723420755,1.3878264988199538,0.1160043709315544,0.4577785851538025,-0.5957774279318248,0.9460387649883141,0.05414017522124037,-0.03361661987136725,0.011056250347455046,-0.00021185066883378225,0.1686832124334037,0.041751094787506625,1.0970900496711289,1.0678495684402665,0.8240300409593924,0.7911987000288371,0.07869965453711736
2014-09-02,0.019951305538419895,0.04254193088549037,0.7541390966107914,0.5469726633671538,0.9008429349441825,1.5177875466406179,0.19076326472864558,0.49122929758465944,-0.7384393080511716,0.9460387649883141,0.06582280278136106,-0.027631585081220864,0.019951305538419895,0.01760651120783545,0.1974092072697149,0.05183685174700192,0.979252041036313,1.0678495684402665,1.0298546244630913,0.8877492927198278,0.09096527749307495
2014-09-02,0.019951305538419895,0.04254193088549037,0.7541390966107914,0.5469726633671538,0.9008429349441825,1.5177875466406179,0.19076326472864558,0.49122929758465944,-0.7384393080511716,0.9460387649883141,0.06582280278136106,-0.027631585081220864,0.019951305538419895,0.01760651120783545,0.1974092072697149,0.05183685174700192,0.979252041036313,1.0678495684402665,1.0298546244630913,0.8877492927198278,0.09096527749307495
2014-09-02,0.019951305538419895,0.04254193088549037,0.7541390966107914,0.5469726633671538,0.9008429349441825,1.5177875466406179,0.19076326472864558,0.49122929758465944,-0.7384393080511716,0.9460387649883141,0.06582280278136106,-0.027631585081220864,0.019951305538419895,0.01760651120783545,0.1974092072697149,0.05183685174700192,0.979252041036313,1.0678495684402665,1.0298546244630913,0.8877492927198278,0.09096527749307495
2014-09-04,0.03840735588117076,0.05126429880670942,0.7963870500602914,0.08995920031563549,0.7798510313666428,0.855951741311803,0.2220838767942842,0.264217835229292,-1.0237630682898655,0.7954600926922648,0.06872824208179054,0.006894685946722003,0.03840735588117076,-0.00327320155075138,0.14137893090953146,0.06446212499039163,1.016076418734693,0.570117093783976,-0.39196126044311413,0.4523186587214718,0.06265999374855742
2014-09-05,0.04944293237477423,0.056973717050848256,0.8026087765071737,0.04319923723797265,0.7692588773713332,1.1311744193427633,0.2127176309467082,0.25989510613287425,-1.1664249484092124,0.6448814203962155,0.06527739690130854,0.03291552055589896,0.04944293237477423,0.01246292657712469,0.16674803826483667,0.07140731581388161,1.3106714403217323,0.8823236372388924,-0.7402833690977618,-0.18308873316867844,0.08530422074417145
2014-09-08,0.0592893303669118,0.0625927801284979,0.8051710503342954,0.0040760618227026445,0.7579044092627251,1.1864664156316453,0.23653954390150234,0.420299365680411,-1.1664249484092124,0.9460387649883141,0.06278610010069331,0.05552338385176328,0.0592893303669118,0.016326959497564755,0.1925556656050024,0.07775610652361807,1.1265495518298327,0.8966702793368043,-0.13251671425596032,-0.45011172730965815,0.09002176803492437
2014-09-09,0.06651953565582439,0.06468427848705102,0.784787833542899,-0.2411613792254942,0.6525322292779188,0.4828605727467348,0.18794056050060895,0.17325091443646265,-1.0237630682898655,0.9460387649883141,0.0560129656960522,0.07724738451600346,0.06651953565582439,0.003394157017658822,0.16232359103210361,0.08018716054338855,0.7214813971476535,0.32242464178708585,-0.20367232597335244,-0.38252213274662744,0.05888595591595508
2014-09-10,0.07555729226696524,0.06956907492195676,0.7652160034634246,-0.2324975752912623,0.6371902719612862,0.8745665292731962,0.14176511103287875,0.25573116354172687,-1.1664249484092124,0.7954600926922648,0.04636622756186437,0.10562550862629146,0.07555729226696524,0.019883561796960963,0.19027035532449246,0.0849136670296187,1.0013466676553409,0.7821685380058218,-0.20620292428458042,-0.1908086009046204,0.09002176803492437
2014-09-11,0.08240696043540909,0.07380719876382279,0.7430030603621478,-0.2607449117252625,0.6063890782336673,0.8336360904619441,0.09789914684263278,0.23873166709514052,-1.1664249484092124,0.6448814203962155,0.04048598289307062,0.12565027951143368,0.08240696043540909,0.03622370544082757,0.1639274801944899,0.08860100443936288,0.6625623928302457,0.6909118171654735,-0.3373670950355516,-0.2643416994852525,0.0881347491186232
2014-09-12,0.08716367444127268,0.07546548742003079,0.7046379372506701,-0.433345090812194,0.5096616020195083,0.3544461541928928,0.04680534909877799,-0.05005615215477507,-1.1664249484092124,0.4943027481001664,0.03189121898969916,0.14423122750752654,0.08716367444127268,0.03087980467856954,0.1363588196381665,0.08946851276711745,0.33850786908450214,0.1773332405372399,-0.1997483460766481,-0.2629331475485916,0.06549052212300917
2014-09-15,0.08916149432373531,0.07342940181900835,0.6347371362669276,-0.7704609875641448,0.3254562665853461,-0.3303902378039442,-0.05270210298049295,-1.3121436021861284,-1.1664249484092124,0.3437240758041172,0.024704035444690253,0.1557423386460041,0.08916149432373531,0.020703034954789937,0.10637443623360157,0.0863597356586551,-0.08865491221670502,-1.4764827969969525,-0.9757221629000321,-0.5391597955902449,0.028693653255136366
2014-09-16,0.09134958276643274,0.07494230339489075,0.5652896606525988,-0.7655804657936962,0.261924946657186,0.15183772023922196,-0.12751802110542362,-1.0890476282430737,-1.1664249484092124,0.19314540350806794,0.021876364562282834,0.16312282380814494,0.09134958276643274,0.035284695742450856,0.13541363755663308,0.08640490454555183,-0.05919541005800108,-0.4100479369044425,-1.0172829707476203,-0.7832238111315877,0.063603503206708
2014-09-17,0.09296686552842619,0.07694582686004454,0.5007663497393665,-0.7129656321748654,0.21980323403248228,0.2372558451754153,-0.2474686947150204,-0.2221172092656853,1.5441507738583795,0.04256673121201871,0.02129314810684149,0.16701652119594748,0.09296686552842619,0.03856480551179097,0.1631759082401694,0.08687481279747072,-0.14757391653411292,-0.17492787923596603,-0.3765836062880763,-0.8467006012267422,0.07020806941376209
2014-09-18,0.09591602821206154,0.08138817813301663,0.45538453830130987,-0.5083787240744171,0.24910140357720043,0.5758019443308255,-0.3336894784077753,0.9921596240287772,1.4014888937390324,-0.1080119410840305,0.024171139730321752,0.1700323541442409,0.09591602821206154,0.05557576867270261,0.1906002496753301,0.08981202404982054,0.0586425985768147,0.7991409311048648,0.7502429175011833,-0.22714673306286592,0.09756984370012906
2014-09-19,0.09843708663516933,0.08513548966376412,0.42038322082954066,-0.39740829921468107,0.2552307794031574,0.5211948838601066,-0.37667156551651465,1.169947269750348,1.2588270136196855,0.9460387649883141,0.02624922762557783,0.17300639323779943,0.09843708663516933,0.05296454691441167,0.1414870929917733,0.09219781429007455,-0.007641281280269177,0.47650601739480986,0.9609928526259687,0.48297242698102716,0.0947393153256773
2014-09-23,0.09810411665475896,0.08404123051891764,0.3080964978056068,-0.6950411259603755,0.04508824636509643,-0.2897138880865277,-0.5233381367187409,-1.4863305303911285,0.9735032533809916,0.6448814203962155,0.026425116820719654,0.17214691035477092,0.09810411665475896,0.0417600934621014,0.08386374367742777,0.088591894747888,-0.5084528179782362,-1.017413996965846,-0.5718239235422073,0.3477347223442437,0.04945086133444923
2014-09-24,0.09915059373604887,0.08699172183012094,0.2600702883793029,-0.5366611721758305,0.05565262373279586,0.23600749441005206,-0.5947611073372433,-0.2029862374954116,0.8308413732616448,0.4943027481001664,0.028192597841114626,0.17244372411941897,0.09915059373604887,0.05742596716706076,0.11114005757717747,0.09022765372336738,-0.23595242301022473,0.2897655915443336,-0.7663578467892168,-0.2723123479814308,0.08907825857677379
2014-09-24,0.09915059373604887,0.08699172183012094,0.2600702883793029,-0.5366611721758305,0.05565262373279586,0.23600749441005206,-0.5947611073372433,-0.2029862374954116,0.8308413732616448,0.4943027481001664,0.028192597841114626,0.17244372411941897,0.09915059373604887,0.05742596716706076,0.11114005757717747,0.09022765372336738,-0.23595242301022473,0.2897655915443336,-0.7663578467892168,-0.2723123479814308,0.08907825857677379
2014-09-25,0.09605872963223754,0.08186299500897179,0.176796388997853,-0.9133654739362775,-0.15503309668963994,-0.9430763745035388,-0.6450708205733102,-2.2017319214273243,1.6868126539777264,0.3437240758041172,0.03520884024158882,0.1588846173538787,0.09605872963223754,0.038835765088825074,0.08116973524330398,0.08399188012349251,-0.8766965949620354,-2.3245935854760256,-1.3716948167493792,-0.9688517298585259,0.007936445175823504
2014-09-26,0.09548792395153398,0.08139389078843204,0.0981214426394415,-0.8642354733082169,-0.21167889926245745,-0.40897005191040336,-0.6928429512205362,-1.6417068619511939,1.5441507738583795,0.19314540350806794,0.035278766466197174,0.15765121491401757,0.09548792395153398,0.05228813840057459,0.10647162759035889,0.08220704484273011,-0.4863581913592082,-0.9187176482889592,-0.8486178170471349,-1.0682068873848265,0.0513378802507504
2014-09-26,0.09548792395153398,0.08139389078843204,0.0981214426394415,-0.8642354733082169,-0.21167889926245745,-0.40897005191040336,-0.6928429512205362,-1.6417068619511939,1.5441507738583795,0.19314540350806794,0.035278766466197174,0.15765121491401757,0.09548792395153398,0.05228813840057459,0.10647162759035889,0.08220704484273011,-0.4863581913592082,-0.9187176482889592,-0.8486178170471349,-1.0682068873848265,0.0513378802507504
2014-09-29,0.09377550690942292,0.08033476447439075,0.021174388631114722,-0.8457667362488209,-0.27747555748681707,-0.4945538871251848,-0.7248621113022042,-1.585226502026544,1.4014888937390324,0.04256673121201871,0.03459882962531656,0.15487298776949668,0.09377550690942292,0.06256492014647946,0.07962039067381965,0.07984374415330475,-0.6631152043114319,-1.1326552909043826,-1.1489555899322892,-1.2055469707282576,0.04473331404369631
2014-09-30,0.09153985132666712,0.07955774812695358,-0.05104231369637235,-0.7951708235062551,-0.3275352130240896,-0.47127711665951466,-0.7917231356935767,-1.0035523036142062,1.2588270136196855,-0.1080119410840305,0.031988592891255885,0.15303086557501866,0.09153985132666712,0.06034496714730595,0.11362005960572275,0.07782385985396319,-0.7441288352478678,-1.0715302501571184,-0.5461802685693818,-0.9092202447536617,0.04662033295999748
2014-10-01,0.08744907728162424,0.07305150966327058,-0.15131262946439528,-1.0950771307169607,-0.5271874397014114,-1.215183699297043,-0.7363382572798277,-2.313984640270772,1.6868126539777264,-0.2585906133800797,0.039340649216849544,0.13709212120548864,0.08744907728162424,0.0457791235316103,0.07788593442644141,0.07023245029146555,-1.0313589812952313,-2.0457618977693377,-1.086280587586113,-0.9945316797067271,-0.013764272361639945
2014-10-02,0.08364370607693336,0.06725554468958615,-0.2644304489989212,-1.2323637503029652,-0.6817365957238811,-1.2024571499014796,-0.6240288436006737,-2.5239302894626463,1.6868126539777264,-0.409169285676129,0.04398117381011938,0.12454370981128964,0.08364370607693336,0.059169604790785105,0.1113466471542594,0.06312005867236166,-0.9871697280571753,-1.3842965467324313,-1.1708964982963552,-1.0024061955781483,-0.012820762903489361
2014-10-07,0.07198975676256752,0.05603065285266613,-0.5468718639423956,-1.1311807027346867,-0.9115172044822668,-1.433446230901332,-0.5695563544323506,-1.957466904216938,1.2588270136196855,-0.8609053025642767,0.04297550586422298,0.1018833139619041,0.07198975676256752,0.03843659788281672,0.07794063353660372,0.0477700387517525,-1.156561865469723,-1.8821002626949541,-0.4634467814495469,-0.5730946121295589,-0.038295518273555144
2014-10-08,0.06942113119940135,0.05684299245275565,-0.6144042041192733,-0.7451279195254487,-0.8392331605649757,-0.5302589284849591,-0.5951887897960367,-1.113265372411595,1.1161651335003386,-1.011483974860326,0.03781076798500868,0.10201111415196248,0.06942113119940135,0.05854720814946316,0.11582254863468751,0.04709677561617855,-0.7956829640255997,-0.3702511862658506,-0.142150065495941,-0.30392744248855863,0.0390722572947928
2014-10-10,0.05410451210052065,0.036920773167521785,-0.8268068494883138,-1.4483795061464428,-1.2860479923006782,-1.9334935675686682,-0.5163954248043275,-2.617935636735736,1.6868126539777264,-1.3126413194524242,0.05120560777384525,0.05697862265483732,0.05410451210052065,0.01262179553931448,0.038100830232682105,0.024928056733914048,-1.8562250417389417,-2.3245935854760256,-0.834319160331547,-0.5465996248105895,-0.1213243505908066
2014-10-10,0.05410451210052065,0.036920773167521785,-0.8268068494883138,-1.4483795061464428,-1.2860479923006782,-1.9334935675686682,-0.5163954248043275,-2.617935636735736,1.6868126539777264,-1.3126413194524242,0.05120560777384525,0.05697862265483732,0.05410451210052065,0.01262179553931448,0.038100830232682105,0.024928056733914048,-1.8562250417389417,-2.3245935854760256,-0.834319160331547,-0.5465996248105895,-0.1213243505908066
2014-10-10,0.05410451210052065,0.036920773167521785,-0.8268068494883138,-1.4483795061464428,-1.2860479923006782,-1.9334935675686682,-0.5163954248043275,-2.617935636735736,1.6868126539777264,-1.3126413194524242,0.05120560777384525,0.05697862265483732,0.05410451210052065,0.01262179553931448,0.038100830232682105,0.024928056733914048,-1.8562250417389417,-2.3245935854760256,-0.834319160331547,-0.5465996248105895,-0.1213243505908066
2014-10-13,0.04354460700750354,0.01842538478324235,-1.0196672294758853,-2.08471703259454,-1.690975669600384,-2.317753608910572,-0.35567235678975745,-2.8732241735649473,1.6868126539777264,-1.4632199917484736,0.0751219637003076,0.01071756596955617,0.04354460700750354,-0.011031133861303367,-3.140282716138827e-05,0.004896604321351756,-2.0329820546911654,-2.3245935854760256,-2.037292629317093,-1.2268800540656954,-0.18076544645429343
2014-10-14,0.03131985201243373,0.0018726800839415367,-1.2377430118954884,-2.3542429695758873,-1.990629928257897,-2.2965979300108295,-0.1966457625284013,-2.4149065409057835,1.6868126539777264,-1.6137986640445228,0.08556216376098728,-0.024964711470959907,0.03131985201243373,-0.027656338558425985,0.03853795956219953,-0.01395087287732003,-2.290752698579825,-2.2285806593338866,-2.35166125020085,-1.8710605928847805,-0.17887842753799227
2014-10-15,0.017620515675546903,-0.015279758223067404,-1.4713369758014019,-2.520075374768905,-2.2683992906506263,-2.439340763986586,0.03274885228643383,-2.441556520719739,1.6868126539777264,-1.764377336340572,0.0925355541760208,-0.06005355487224895,0.017620515675546903,-0.007047703271177998,-0.008724852928719901,-0.033806014802793126,-2.5190638403097805,-1.6282912356915529,-2.025377082054103,-2.298599992294366,-0.2015226545336063
2014-10-16,0.0015428223357278417,-0.03270278597492629,-1.7114450281678055,-2.5897193670831866,-2.5184722690241514,-2.561966370141752,0.2506530650416855,-2.0642097313275056,1.5441507738583795,-1.914956008636621,0.09220179415870013,-0.09240751290429779,0.0015428223357278417,0.0012331175080271368,-0.0487747997067114,-0.054257651734639915,-2.8873076172935797,-1.7983204865658375,-1.7127589210451375,-2.1821081494852494,-0.22133635315476857
2014-10-17,-0.012013812580983425,-0.04393272399079652,-1.9143278407791562,-2.1918427298725196,-2.569195477332109,-2.0113332090974336,0.3573313263467262,-1.382098398140364,1.4014888937390324,-2.0655346809326702,0.08138432857914166,-0.10877009726826153,-0.012013812580983425,-0.0025016501826474417,-0.013852817247806007,-0.06866320541305523,-2.496969213690752,-1.3394145238061186,-0.9927881763578064,-1.69432285210822,-0.17416088024723936
2014-10-20,-0.021099136332183077,-0.04910581910233983,-2.0514390552281636,-1.4888369249234181,-2.45083926708557,-1.4684110996834128,0.4196161484290088,-1.0570175880152528,1.2588270136196855,-1.764377336340572,0.07074601977531483,-0.11622430214639376,-0.021099136332183077,0.012975796442183708,0.012683513492149105,-0.0768104010481473,-1.8046709129612097,-0.8682414866018388,-0.040355584041075435,-0.9817794780487091,-0.12226786004895719
2014-10-21,-0.024952074676932338,-0.04462795415486783,-2.0839142335037066,-0.3704162048907064,-2.0881166322933984,-0.6314305772389237,0.3354054722925831,-0.33038532086511446,1.1161651335003386,-1.914956008636621,0.06235048492843679,-0.1153606592268989,-0.024952074676932338,0.032121612285287246,0.04354957238424547,-0.07496682723589451,-0.9945346035968512,-0.0029988601954884253,0.9407868789936801,-0.029263994519045062,-0.026973404775748132
2014-10-22,-0.03180174284537618,-0.042480757406013085,-2.0567442760368833,0.2671151182494428,-1.8384325267064139,-0.7906781549620511,0.23411600996833964,-0.19950881302999174,0.9735032533809916,-2.0655346809326702,0.04489506942118276,-0.11120352511121628,-0.03180174284537618,0.015153990256767051,0.013155718239764953,-0.07465501008811509,-1.4585217625964384,-0.13309227026187043,1.2939062568395512,0.7915665118105173,-0.04678710339691041
2014-10-23,-0.031611474285141376,-0.034915963893830206,-1.9578142265784315,1.034111937059284,-1.475814825840769,-0.337283785393208,0.10374414044614301,0.1671777976290064,0.8308413732616448,-2.0655346809326702,0.045355611565362566,-0.1112937882280404,-0.031611474285141376,0.01827275629164991,0.04332335911509966,-0.06808929485013035,-0.3685201827243925,0.5360603569618103,1.2015859939087767,1.2373752896033205,0.011710483008425842
2014-10-24,-0.032182279965845356,-0.025351455353437125,-1.8002935156064674,1.660381192876617,-1.1076263679933254,-0.13347119008179728,-0.005243606136382434,0.3304458185010065,0.6881794931422978,-1.764377336340572,0.04352557971654582,-0.11055833247874028,-0.032182279965845356,0.03268483979850306,0.0704303220975107,-0.058830527069849384,-0.4863581913592082,0.8111230403244972,1.1854126761742882,1.3251861728000744,0.04001576675294338
2014-10-27,-0.032229847105903736,-0.016335076100165085,-1.6094895246134835,2.01611505127447,-0.8032871181455791,-0.10616213617048473,-0.09947630789053456,0.39953195886758675,0.5455176130229509,-1.914956008636621,0.04337377725831864,-0.11049777008738801,-0.032229847105903736,0.04162425139374074,0.09493026986337247,-0.04915603472340273,-0.40534456042277245,0.8477987432614863,1.2962427908631085,1.3260221086675288,0.043789804585545725
2014-10-28,-0.029470952982502758,-0.0026461255606748555,-1.3735730894309353,2.498303579861325,-0.412102698928948,0.2943706545287669,-0.12952812866175262,0.7614456339858126,0.4028557329036039,0.9460387649883141,0.053718750684685145,-0.11560668184863927,-0.029470952982502758,0.0604762063082459,0.12532257883524953,-0.033964105906932156,0.029183096418110753,1.0678495684402665,1.4036107986598803,1.398543724848541,0.10134388153273138
2014-10-29,-0.024428836136287598,0.00828837295928865,-1.1283897639069642,2.5973799273848055,-0.14691306255162737,0.15036842243574103,-0.15806880474523385,0.6471613819131712,0.26019385278425694,0.7954600926922648,0.06773723156882255,-0.11987855557477547,-0.024428836136287598,0.06845069717402755,0.09157523658949063,-0.02048033913464345,0.3826971223225581,0.9344858431735092,1.2514876848404577,1.4222592254082238,0.08624773020232203
2014-10-30,-0.018958615029544455,0.01908814802236881,-0.8838174421417682,2.5908140455785182,0.0805559135312084,0.21684033885336576,-0.17968102499626204,0.5984578245937011,0.11753197266491,0.9460387649883141,0.08248905089661206,-0.1240396562368567,-0.018958615029544455,0.08101999616841515,0.12301888100075847,-0.006571832997333035,0.44898100217964193,1.001493380349664,1.2167346522043627,1.3937203748933285,0.09568282478382788
2014-10-31,-0.012727319681862964,0.034028074886939035,-0.6219497720435017,2.775703308260105,0.3915955032168967,0.5789393922720933,-0.13622848718284974,0.9260390551576866,-0.025129907454436946,0.9460387649883141,0.10330465956285963,-0.1329365230636288,-0.012727319681862964,0.08267973123704073,0.16047942752988006,0.011968381899296115,0.5668190108144577,0.9742147449490229,1.1060869579459531,1.286921208467346,0.1494628638984112
2014-11-03,-0.005449547252891567,0.048542504133974686,-0.3571683367084959,2.806838579338849,0.6513069713711188,0.6456212083759295,-0.0872873578149214,0.8712371619975704,-0.16779178757378388,0.9460387649883141,0.1256492158664947,-0.14128939256360393,-0.005449547252891567,0.08445112205670653,0.1918927865581202,0.030910751717499036,0.7288462726873295,0.9970255327159561,1.163801677099263,1.2554440433783487,0.15984146793806764
2014-11-03,-0.005449547252891567,0.048542504133974686,-0.3571683367084959,2.806838579338849,0.6513069713711188,0.6456212083759295,-0.0872873578149214,0.8712371619975704,-0.16779178757378388,0.9460387649883141,0.1256492158664947,-0.14128939256360393,-0.005449547252891567,0.08445112205670653,0.1918927865581202,0.030910751717499036,0.7288462726873295,0.9970255327159561,1.163801677099263,1.2554440433783487,0.15984146793806764
2014-11-05,0.00924869902522679,0.07103875073852825,0.10577212948991084,2.302503366531055,0.9089259335787151,0.4815127958142186,-0.07067902233177684,0.5772047178824031,-0.45311554781247776,0.9460387649883141,0.16140308267300355,-0.14844562273667908,0.00924869902522679,0.08751854936222728,0.13099459842801214,0.06390178407205997,0.426886375560614,0.8770246410324751,0.8166323103133796,1.0762988073035193,0.1447453166076583
2014-11-07,0.03231876195366526,0.09083576765923822,0.4624406462252291,1.7267685780383148,1.0415994522122707,0.523525875112245,-0.053585980061999335,0.4057405112236559,-0.7384393080511716,0.6448814203962155,0.1974697036216179,-0.13889882277075968,0.03231876195366526,0.11129318999790835,0.13111805771902818,0.09555521006170843,1.7378342216229397,0.9335664910787979,0.32716724523572605,0.6070963642600028,0.15229339227286295
2014-11-10,0.049823469495243404,0.10057470261165286,0.6047092579929301,1.4973313873261032,1.0945910851083847,0.6341761518014474,-0.0325725152532826,0.40699959480662284,-0.8811011881705186,0.9460387649883141,0.20887776105280428,-0.11511840966148897,0.049823469495243404,0.12399438125781219,0.159394870879515,0.11085104629656528,2.3122945137176663,1.039580339638682,0.5306591760016213,0.5044434397365951,0.16644603414512174
2014-11-11,0.06775628129734909,0.11038352238198362,0.7290649477358956,1.305893798671936,1.1441229847210659,0.7157497982743972,-0.004373985136835797,0.4107927242060508,-1.0237630682898655,0.9460387649883141,0.21731540100955996,-0.08738915449497311,0.06775628129734909,0.1399400266687659,0.18510175296593548,0.12547807934896654,2.37857839357475,1.0678495684402665,0.9212290800822122,0.6424982482466998,0.17682463818477817
2014-11-12,0.08721124158133106,0.11998363980780083,0.8368249869985814,1.1284920990662355,1.1829886593314771,0.7760793870323579,0.036655018743413814,0.41731791553439435,-1.1664249484092124,0.9460387649883141,0.21785921977903994,-0.04838397536789989,0.08721124158133106,0.15170503625917656,0.21249859032875468,0.13912449207113192,2.614254410844382,1.0403809562230064,1.3054142690984327,0.9936498280882964,0.18437271384998286
2014-11-13,0.10852132032760008,0.1303016475975034,0.9346742824966191,1.0225689763971613,1.237680839095719,0.9121054310493448,0.1098742556888487,0.5402896575218544,-1.1664249484092124,0.9460387649883141,0.20805731824659035,0.005115157789312693,0.10852132032760008,0.15323109212651145,0.24120140757601405,0.15254952031193023,2.9014845568917456,0.9439236200277045,1.1730546623354088,1.2242427371256104,0.20135588409669336
2014-11-14,0.12802384775164127,0.14072514909054665,1.0239596704724696,0.9310153036169806,1.289373143078073,1.0021965858417212,0.1794296795706198,0.541799997398455,-1.1664249484092124,0.7954600926922648,0.1982696073498421,0.05492327440518239,0.12802384775164127,0.16990765190194373,0.2680866382898293,0.1650347320488925,2.6216192863840577,1.0358452597262202,1.1067079636665,1.2908208492890212,0.21267799759450037
2014-11-17,0.1443869439318119,0.14915845664773916,1.093709362999741,0.7222413291774962,1.2815000122965945,0.8438880330305919,0.23498563096788627,0.4701088243071753,-1.1664249484092124,0.6448814203962155,0.18701811370859878,0.09986308415963066,0.1443869439318119,0.17462435076160443,0.24189488104044465,0.17467307030729756,2.1355375007654427,0.9088287956004404,0.8830993288406445,1.1392280594054915,0.20229939355484394
2014-11-18,0.15727763888770244,0.15932755455294345,1.1583607876043294,0.6677129096846407,1.3230692786610532,1.0629017845644806,0.31519034807361374,0.6563065505784748,-1.1664249484092124,0.9460387649883141,0.19156201127587494,0.12137231084814812,0.15727763888770244,0.1848929415342081,0.2674792309394111,0.1852874740502013,1.5979015863690957,1.0000007053619406,1.0095981941160088,1.0805537208688625,0.22871765838306032
2014-11-19,0.17026346812370974,0.1668052300700402,1.2024417523301552,0.44786120417626013,1.28718496208079,0.7852486891142305,0.36942048384862014,0.5223579908855047,-1.1664249484092124,0.7954600926922648,0.1829045098251922,0.15675516240809562,0.17026346812370974,0.1878429803426105,0.24211429555013525,0.19296030148025742,1.6126313374484478,0.7465953790938554,0.4769809940318655,0.8545083029505011,0.2107909786781992
